date_new,well_ft
2011-06-01-10,-0.162
2011-06-01-11,-0.162
2011-06-01-12,-0.162
2011-06-01-13,-0.162
2011-06-01-14,-0.162
2011-06-01-15,-0.162
2011-06-01-16,-0.162
2011-06-01-17,-0.162
2011-06-01-18,-0.162
2011-06-01-19,-0.162
2011-06-01-20,-0.172
2011-06-01-21,-0.172
2011-06-01-22,-0.172
2011-06-01-23,-0.172
2011-07-01-00,0.158
2011-07-01-01,0.158
2011-07-01-02,0.158
2011-07-01-03,0.158
2011-07-01-04,0.158
2011-07-01-05,0.158
2011-07-01-06,0.158
2011-07-01-07,0.158
2011-07-01-08,0.168
2011-07-01-09,0.168
2011-07-01-10,0.168
2011-07-01-11,0.168
2011-07-01-12,0.168
2011-07-01-13,0.168
2011-07-01-14,0.168
2011-07-01-15,0.168
2011-07-01-16,0.168
2011-07-01-17,0.178
2011-07-01-18,0.178
2011-07-01-19,0.178
2011-07-01-20,0.178
2011-07-01-21,0.178
2011-07-01-22,0.178
2011-07-01-23,0.178
2011-08-01-00,0.668
2011-08-01-01,0.668
2011-08-01-02,0.668
2011-08-01-03,0.668
2011-08-01-04,0.668
2011-08-01-05,0.668
2011-08-01-06,0.658
2011-08-01-07,0.658
2011-08-01-08,0.658
2011-08-01-09,0.658
2011-08-01-10,0.658
2011-08-01-11,0.668
2011-08-01-12,0.678
2011-08-01-13,0.678
2011-08-01-14,0.678
2011-08-01-15,0.678
2011-08-01-16,0.678
2011-08-01-17,0.668
2011-08-01-18,0.668
2011-08-01-19,0.888
2011-08-01-20,0.948
2011-08-01-21,0.958
2011-08-01-22,0.968
2011-08-01-23,0.968
2011-09-01-00,1.408
2011-09-01-01,1.408
2011-09-01-02,1.408
2011-09-01-03,1.408
2011-09-01-04,1.418
2011-09-01-05,1.418
2011-09-01-06,1.418
2011-09-01-07,1.418
2011-09-01-08,1.418
2011-09-01-09,1.418
2011-09-01-10,1.418
2011-09-01-11,1.418
2011-09-01-12,1.418
2011-09-01-13,1.418
2011-09-01-14,1.418
2011-09-01-15,1.418
2011-09-01-16,1.418
2011-09-01-17,1.418
2011-09-01-18,1.418
2011-09-01-19,1.418
2011-09-01-20,1.408
2011-09-01-21,1.408
2011-09-01-22,1.408
2011-09-01-23,1.408
2011-10-01-00,1.108
2011-10-01-01,1.108
2011-10-01-02,1.108
2011-10-01-03,1.108
2011-10-01-04,1.108
2011-10-01-05,1.108
2011-10-01-06,1.108
2011-10-01-07,1.108
2011-10-01-08,1.108
2011-10-01-09,1.108
2011-10-01-10,1.108
2011-10-01-11,1.088
2011-10-01-12,1.088
2011-10-01-13,1.088
2011-10-01-14,1.088
2011-10-01-15,1.088
2011-10-01-16,1.088
2011-10-01-17,1.088
2011-10-01-18,1.068
2011-10-01-19,1.058
2011-10-01-20,1.058
2011-10-01-21,1.058
2011-10-01-22,1.058
2011-10-01-23,1.048
2011-11-01-00,3.958
2011-11-01-01,3.948
2011-11-01-02,3.938
2011-11-01-03,3.928
2011-11-01-04,3.918
2011-11-01-05,3.908
2011-11-01-06,3.888
2011-11-01-07,3.878
2011-11-01-08,3.868
2011-11-01-09,3.838
2011-11-01-10,3.828
2011-11-01-11,3.808
2011-11-01-12,3.798
2011-11-01-13,3.788
2011-11-01-14,3.778
2011-11-01-15,3.758
2011-11-01-16,3.738
2011-11-01-17,3.728
2011-11-01-18,3.718
2011-11-01-19,3.698
2011-11-01-20,3.688
2011-11-01-21,3.668
2011-11-01-22,3.668
2011-11-01-23,3.668
2011-12-01-00,0.678
2011-12-01-01,0.678
2011-12-01-02,0.678
2011-12-01-03,0.678
2011-12-01-04,0.668
2011-12-01-05,0.668
2011-12-01-06,0.668
2011-12-01-07,0.668
2011-12-01-08,0.668
2011-12-01-09,0.668
2011-12-01-10,0.668
2011-12-01-11,0.668
2011-12-01-12,0.658
2011-12-01-13,0.658
2011-12-01-14,0.658
2011-12-01-15,0.658
2011-12-01-16,0.658
2011-12-01-17,0.658
2011-12-01-18,0.658
2011-12-01-19,0.658
2011-12-01-20,0.648
2011-12-01-21,0.648
2011-12-01-22,0.648
2011-12-01-23,0.648
2012-01-01-00,0.208
2012-01-01-01,0.208
2012-01-01-02,0.208
2012-01-01-03,0.208
2012-01-01-04,0.208
2012-01-01-05,0.208
2012-01-01-06,0.198
2012-01-01-07,0.198
2012-01-01-08,0.198
2012-01-01-09,0.198
2012-01-01-10,0.198
2012-01-01-11,0.198
2012-01-01-12,0.198
2012-01-01-13,0.188
2012-01-01-14,0.188
2012-01-01-15,0.188
2012-01-01-16,0.188
2012-01-01-17,0.188
2012-01-01-18,0.188
2012-01-01-19,0.188
2012-01-01-20,0.188
2012-01-01-21,0.188
2012-01-01-22,0.188
2012-01-01-23,0.188
2012-02-01-00,0.148
2012-02-01-01,0.138
2012-02-01-02,0.138
2012-02-01-03,0.138
2012-02-01-04,0.138
2012-02-01-05,0.138
2012-02-01-06,0.138
2012-02-01-07,0.138
2012-02-01-08,0.138
2012-02-01-09,0.128
2012-02-01-10,0.128
2012-02-01-11,0.128
2012-02-01-12,0.128
2012-02-01-13,0.128
2012-02-01-14,0.128
2012-02-01-15,0.128
2012-02-01-16,0.128
2012-02-01-17,0.128
2012-02-01-18,0.128
2012-02-01-19,0.128
2012-02-01-20,0.128
2012-02-01-21,0.128
2012-02-01-22,0.128
2012-02-01-23,0.118
2012-03-01-00,0.308
2012-03-01-01,0.308
2012-03-01-02,0.308
2012-03-01-03,0.308
2012-03-01-04,0.308
2012-03-01-05,0.308
2012-03-01-06,0.308
2012-03-01-07,0.308
2012-03-01-08,0.308
2012-03-01-09,0.298
2012-03-01-10,0.298
2012-03-01-11,0.298
2012-03-01-12,0.298
2012-03-01-13,0.298
2012-03-01-14,0.298
2012-03-01-15,0.298
2012-03-01-16,0.298
2012-03-01-17,0.298
2012-03-01-18,0.298
2012-03-01-19,0.288
2012-03-01-20,0.288
2012-03-01-21,0.288
2012-03-01-22,0.288
2012-03-01-23,0.278
2012-04-01-00,0.528
2012-04-01-01,0.528
2012-04-01-02,0.528
2012-04-01-03,0.528
2012-04-01-04,0.528
2012-04-01-05,0.528
2012-04-01-06,0.518
2012-04-01-07,0.518
2012-04-01-08,0.518
2012-04-01-09,0.518
2012-04-01-10,0.518
2012-04-01-11,0.508
2012-04-01-12,0.498
2012-04-01-13,0.498
2012-04-01-14,0.498
2012-04-01-15,0.488
2012-04-01-16,0.488
2012-04-01-17,0.488
2012-04-01-18,0.478
2012-04-01-19,0.478
2012-04-01-20,0.478
2012-04-01-21,0.478
2012-04-01-22,0.468
2012-04-01-23,0.468
2012-05-01-00,1.448
2012-05-01-01,1.448
2012-05-01-02,1.448
2012-05-01-03,1.468
2012-05-01-04,1.468
2012-05-01-05,1.478
2012-05-01-06,1.478
2012-05-01-07,1.478
2012-05-01-08,1.478
2012-05-01-09,1.488
2012-05-01-10,1.488
2012-05-01-11,1.488
2012-05-01-12,1.488
2012-05-01-13,1.488
2012-05-01-14,1.488
2012-05-01-15,1.488
2012-05-01-16,1.488
2012-05-01-17,1.478
2012-05-01-18,1.478
2012-05-01-19,1.478
2012-05-01-20,1.478
2012-05-01-21,1.478
2012-05-01-22,1.478
2012-05-01-23,1.468
2012-06-01-00,1.018
2012-06-01-01,1.018
2012-06-01-02,1.018
2012-06-01-03,1.008
2012-06-01-04,1.008
2012-06-01-05,1.008
2012-06-01-06,1.308
2012-06-01-07,1.418
2012-06-01-08,1.468
2012-06-01-09,1.498
2012-06-01-10,1.518
2012-06-01-11,1.538
2012-06-01-12,1.548
2012-06-01-13,1.568
2012-06-01-14,1.568
2012-06-01-15,1.568
2012-06-01-16,1.568
2012-06-01-17,1.568
2012-06-01-18,1.578
2012-06-01-19,1.588
2012-06-01-20,1.588
2012-06-01-21,1.588
2012-06-01-22,1.588
2012-06-01-23,1.588
2012-07-01-00,1.268
2012-07-01-01,1.268
2012-07-01-02,1.258
2012-07-01-03,1.258
2012-07-01-04,1.258
2012-07-01-05,1.258
2012-07-01-06,1.248
2012-07-01-07,1.238
2012-07-01-08,1.238
2012-07-01-09,1.228
2012-07-01-10,1.228
2012-07-01-11,1.228
2012-07-01-12,1.208
2012-07-01-13,1.208
2012-07-01-14,1.208
2012-07-01-15,1.208
2012-07-01-16,1.198
2012-07-01-17,1.198
2012-07-01-18,1.188
2012-07-01-19,1.188
2012-07-01-20,1.178
2012-07-01-21,1.178
2012-07-01-22,1.178
2012-07-01-23,1.178
2012-08-01-00,0.948
2012-08-01-01,0.948
2012-08-01-02,0.948
2012-08-01-03,0.938
2012-08-01-04,0.938
2012-08-01-05,0.938
2012-08-01-06,0.938
2012-08-01-07,0.938
2012-08-01-08,0.938
2012-08-01-09,0.928
2012-08-01-10,0.928
2012-08-01-11,0.928
2012-08-01-12,0.928
2012-08-01-13,0.928
2012-08-01-14,0.928
2012-08-01-15,0.908
2012-08-01-16,0.908
2012-08-01-17,0.908
2012-08-01-18,0.908
2012-08-01-19,0.908
2012-08-01-20,0.898
2012-08-01-21,0.898
2012-08-01-22,0.898
2012-08-01-23,0.888
2012-09-01-00,1.818
2012-09-01-01,1.818
2012-09-01-02,1.808
2012-09-01-03,1.788
2012-09-01-04,1.778
2012-09-01-05,1.778
2012-09-01-06,1.768
2012-09-01-07,1.768
2012-09-01-08,1.748
2012-09-01-09,1.748
2012-09-01-10,1.738
2012-09-01-11,1.738
2012-09-01-12,1.738
2012-09-01-13,1.728
2012-09-01-14,1.728
2012-09-01-15,1.718
2012-09-01-16,1.708
2012-09-01-17,1.708
2012-09-01-18,1.698
2012-09-01-19,1.688
2012-09-01-20,1.688
2012-09-01-21,1.688
2012-09-01-22,1.678
2012-09-01-23,1.668
2012-10-01-00,1.088
2012-10-01-01,1.078
2012-10-01-02,1.078
2012-10-01-03,1.078
2012-10-01-04,1.078
2012-10-01-05,1.078
2012-10-01-06,1.078
2012-10-01-07,1.068
2012-10-01-08,1.068
2012-10-01-09,1.058
2012-10-01-10,1.058
2012-10-01-11,1.048
2012-10-01-12,1.048
2012-10-01-13,1.058
2012-10-01-14,1.098
2012-10-01-15,1.118
2012-10-01-16,1.118
2012-10-01-17,1.128
2012-10-01-18,1.178
2012-10-01-19,1.188
2012-10-01-20,1.188
2012-10-01-21,1.198
2012-10-01-22,1.198
2012-10-01-23,1.208
2012-11-01-00,1.088
2012-11-01-01,1.088
2012-11-01-02,1.088
2012-11-01-03,1.088
2012-11-01-04,1.088
2012-11-01-05,1.088
2012-11-01-06,1.078
2012-11-01-07,1.078
2012-11-01-08,1.078
2012-11-01-09,1.078
2012-11-01-10,1.078
2012-11-01-11,1.068
2012-11-01-12,1.068
2012-11-01-13,1.068
2012-11-01-14,1.068
2012-11-01-15,1.068
2012-11-01-16,1.068
2012-11-01-17,1.068
2012-11-01-18,1.058
2012-11-01-19,1.058
2012-11-01-20,1.058
2012-11-01-21,1.058
2012-11-01-22,1.048
2012-11-01-23,1.048
2012-12-01-00,0.468
2012-12-01-01,0.468
2012-12-01-02,0.468
2012-12-01-03,0.478
2012-12-01-04,0.478
2012-12-01-05,0.478
2012-12-01-06,0.478
2012-12-01-07,0.488
2012-12-01-08,0.488
2012-12-01-09,0.488
2012-12-01-10,0.478
2012-12-01-11,0.478
2012-12-01-12,0.478
2012-12-01-13,0.478
2012-12-01-14,0.478
2012-12-01-15,0.478
2012-12-01-16,0.478
2012-12-01-17,0.468
2012-12-01-18,0.468
2012-12-01-19,0.458
2012-12-01-20,0.458
2012-12-01-21,0.458
2012-12-01-22,0.458
2012-12-01-23,0.458
2013-01-01-00,0.168
2013-01-01-01,0.168
2013-01-01-02,0.168
2013-01-01-03,0.168
2013-01-01-04,0.168
2013-01-01-05,0.168
2013-01-01-06,0.168
2013-01-01-07,0.168
2013-01-01-08,0.168
2013-01-01-09,0.168
2013-01-01-10,0.168
2013-01-01-11,0.168
2013-01-01-12,0.168
2013-01-01-13,0.168
2013-01-01-14,0.168
2013-01-01-15,0.168
2013-01-01-16,0.168
2013-01-01-17,0.168
2013-01-01-18,0.168
2013-01-01-19,0.168
2013-01-01-20,0.168
2013-01-01-21,0.168
2013-01-01-22,0.168
2013-01-01-23,0.168
2013-02-01-00,0.098
2013-02-01-01,0.098
2013-02-01-02,0.098
2013-02-01-03,0.098
2013-02-01-04,0.098
2013-02-01-05,0.098
2013-02-01-06,0.098
2013-02-01-07,0.098
2013-02-01-08,0.098
2013-02-01-09,0.098
2013-02-01-10,0.098
2013-02-01-11,0.098
2013-02-01-12,0.088
2013-02-01-13,0.088
2013-02-01-14,0.088
2013-02-01-15,0.088
2013-02-01-16,0.088
2013-02-01-17,0.088
2013-02-01-18,0.088
2013-02-01-19,0.088
2013-02-01-20,0.088
2013-02-01-21,0.088
2013-02-01-22,0.088
2013-02-01-23,0.088
2013-03-01-00,0.248
2013-03-01-01,0.248
2013-03-01-02,0.248
2013-03-01-03,0.248
2013-03-01-04,0.248
2013-03-01-05,0.248
2013-03-01-06,0.248
2013-03-01-07,0.248
2013-03-01-08,0.248
2013-03-01-09,0.248
2013-03-01-10,0.248
2013-03-01-11,0.248
2013-03-01-12,0.248
2013-03-01-13,0.248
2013-03-01-14,0.248
2013-03-01-15,0.248
2013-03-01-16,0.248
2013-03-01-17,0.248
2013-03-01-18,0.248
2013-03-01-19,0.248
2013-03-01-20,0.248
2013-03-01-21,0.248
2013-03-01-22,0.248
2013-03-01-23,0.248
2013-04-01-00,0.108
2013-04-01-01,0.108
2013-04-01-02,0.108
2013-04-01-03,0.098
2013-04-01-04,0.098
2013-04-01-05,0.098
2013-04-01-06,0.098
2013-04-01-07,0.098
2013-04-01-08,0.098
2013-04-01-09,0.098
2013-04-01-10,0.098
2013-04-01-11,0.098
2013-04-01-12,0.098
2013-04-01-13,0.098
2013-04-01-14,0.098
2013-04-01-15,0.318
2013-04-01-16,0.378
2013-04-01-17,0.388
2013-04-01-18,0.398
2013-04-01-19,0.398
2013-04-01-20,0.388
2013-04-01-21,0.388
2013-04-01-22,0.388
2013-04-01-23,0.388
2013-05-01-00,1.178
2013-05-01-01,1.168
2013-05-01-02,1.168
2013-05-01-03,1.168
2013-05-01-04,1.168
2013-05-01-05,1.168
2013-05-01-06,1.168
2013-05-01-07,1.148
2013-05-01-08,1.148
2013-05-01-09,1.148
2013-05-01-10,1.128
2013-05-01-11,1.128
2013-05-01-12,1.128
2013-05-01-13,1.128
2013-05-01-14,1.128
2013-05-01-15,1.108
2013-05-01-16,1.108
2013-05-01-17,1.158
2013-05-01-18,1.188
2013-05-01-19,1.208
2013-05-01-20,1.208
2013-05-01-21,1.208
2013-05-01-22,1.208
2013-05-01-23,1.208
2013-06-01-00,1.108
2013-06-01-01,1.108
2013-06-01-02,1.168
2013-06-01-03,1.178
2013-06-01-04,1.178
2013-06-01-05,1.178
2013-06-01-06,1.168
2013-06-01-07,1.168
2013-06-01-08,1.158
2013-06-01-09,1.148
2013-06-01-10,1.148
2013-06-01-11,1.128
2013-06-01-12,1.128
2013-06-01-13,1.118
2013-06-01-14,1.108
2013-06-01-15,1.108
2013-06-01-16,1.108
2013-06-01-17,1.098
2013-06-01-18,1.128
2013-06-01-19,1.138
2013-06-01-20,1.148
2013-06-01-21,1.148
2013-06-01-22,1.168
2013-06-01-23,1.168
2013-07-01-00,0.658
2013-07-01-01,0.648
2013-07-01-02,0.648
2013-07-01-03,0.638
2013-07-01-04,0.628
2013-07-01-05,0.628
2013-07-01-06,0.618
2013-07-01-07,0.608
2013-07-01-08,0.608
2013-07-01-09,0.608
2013-07-01-10,0.588
2013-07-01-11,0.588
2013-07-01-12,0.588
2013-07-01-13,0.578
2013-07-01-14,0.588
2013-07-01-15,0.588
2013-07-01-16,0.588
2013-07-01-17,0.578
2013-07-01-18,0.578
2013-07-01-19,0.578
2013-07-01-20,0.578
2013-07-01-21,0.578
2013-07-01-22,0.568
2013-07-01-23,0.568
2013-08-01-00,1.648
2013-08-01-01,1.648
2013-08-01-02,1.638
2013-08-01-03,1.628
2013-08-01-04,1.628
2013-08-01-05,1.618
2013-08-01-06,1.618
2013-08-01-07,1.608
2013-08-01-08,1.598
2013-08-01-09,1.598
2013-08-01-10,1.588
2013-08-01-11,1.578
2013-08-01-12,1.578
2013-08-01-13,1.568
2013-08-01-14,1.548
2013-08-01-15,1.548
2013-08-01-16,1.538
2013-08-01-17,1.528
2013-08-01-18,1.528
2013-08-01-19,1.518
2013-08-01-20,1.518
2013-08-01-21,1.518
2013-08-01-22,1.508
2013-08-01-23,1.498
2013-09-01-00,0.378
2013-09-01-01,0.378
2013-09-01-02,0.378
2013-09-01-03,0.378
2013-09-01-04,0.378
2013-09-01-05,0.378
2013-09-01-06,0.378
2013-09-01-07,0.378
2013-09-01-08,0.378
2013-09-01-09,0.378
2013-09-01-10,0.368
2013-09-01-11,0.368
2013-09-01-12,0.368
2013-09-01-13,0.368
2013-09-01-14,0.368
2013-09-01-15,0.368
2013-09-01-16,0.358
2013-09-01-17,0.358
2013-09-01-18,0.358
2013-09-01-19,0.358
2013-09-01-20,0.358
2013-09-01-21,0.348
2013-09-01-22,0.348
2013-09-01-23,0.348
2013-10-01-00,1.328
2013-10-01-01,1.328
2013-10-01-02,1.318
2013-10-01-03,1.318
2013-10-01-04,1.318
2013-10-01-05,1.318
2013-10-01-06,1.308
2013-10-01-07,1.308
2013-10-01-08,1.308
2013-10-01-09,1.298
2013-10-01-10,1.288
2013-10-01-11,1.288
2013-10-01-12,1.288
2013-10-01-13,1.288
2013-10-01-14,1.278
2013-10-01-15,1.268
2013-10-01-16,1.268
2013-10-01-17,1.268
2013-10-01-18,1.258
2013-10-01-19,1.258
2013-10-01-20,1.258
2013-10-01-21,1.258
2013-10-01-22,1.248
2013-10-01-23,1.238
2013-11-01-00,0.868
2013-11-01-01,0.848
2013-11-01-02,0.848
2013-11-01-03,0.848
2013-11-01-04,0.848
2013-11-01-05,0.848
2013-11-01-06,0.848
2013-11-01-07,0.848
2013-11-01-08,0.848
2013-11-01-09,0.848
2013-11-01-10,0.848
2013-11-01-11,0.848
2013-11-01-12,0.848
2013-11-01-13,0.848
2013-11-01-14,0.838
2013-11-01-15,0.838
2013-11-01-16,0.838
2013-11-01-17,0.838
2013-11-01-18,0.838
2013-11-01-19,0.828
2013-11-01-20,0.828
2013-11-01-21,0.828
2013-11-01-22,0.828
2013-11-01-23,0.828
2013-12-01-00,0.8496
2013-12-01-01,0.8712
2013-12-01-02,0.8928
2013-12-01-03,0.9144
2013-12-01-04,0.936
2013-12-01-05,0.9576
2013-12-01-06,0.9792
2013-12-01-07,1.0008
2013-12-01-08,1.0224
2013-12-01-09,1.044
2013-12-01-10,1.0656
2013-12-01-11,1.0872
2013-12-01-12,1.1088
2013-12-01-13,1.1304
2013-12-01-14,1.152
2013-12-01-15,1.1736
2013-12-01-16,1.1952
2013-12-01-17,1.2168
2013-12-01-18,1.2384
2013-12-01-19,1.26
2013-12-01-20,1.2816
2013-12-01-21,1.3032
2013-12-01-22,1.3248
2013-12-01-23,1.3464
2014-01-01-00,1.368
2014-01-01-01,1.358
2014-01-01-02,1.358
2014-01-01-03,1.348
2014-01-01-04,1.348
2014-01-01-05,1.348
2014-01-01-06,1.348
2014-01-01-07,1.338
2014-01-01-08,1.328
2014-01-01-09,1.328
2014-01-01-10,1.328
2014-01-01-11,1.328
2014-01-01-12,1.318
2014-01-01-13,1.318
2014-01-01-14,1.328
2014-01-01-15,1.328
2014-01-01-16,1.318
2014-01-01-17,1.318
2014-01-01-18,1.318
2014-01-01-19,1.308
2014-01-01-20,1.308
2014-01-01-21,1.308
2014-01-01-22,1.298
2014-01-01-23,1.298
2014-02-01-00,0.828
2014-02-01-01,0.828
2014-02-01-02,0.828
2014-02-01-03,0.828
2014-02-01-04,0.828
2014-02-01-05,0.828
2014-02-01-06,0.828
2014-02-01-07,0.828
2014-02-01-08,0.828
2014-02-01-09,0.818
2014-02-01-10,0.808
2014-02-01-11,0.808
2014-02-01-12,0.808
2014-02-01-13,0.808
2014-02-01-14,0.808
2014-02-01-15,0.808
2014-02-01-16,0.808
2014-02-01-17,0.808
2014-02-01-18,0.808
2014-02-01-19,0.808
2014-02-01-20,0.808
2014-02-01-21,0.808
2014-02-01-22,0.808
2014-02-01-23,0.808
2014-03-01-00,0.428
2014-03-01-01,0.418
2014-03-01-02,0.418
2014-03-01-03,0.418
2014-03-01-04,0.418
2014-03-01-05,0.418
2014-03-01-06,0.418
2014-03-01-07,0.418
2014-03-01-08,0.418
2014-03-01-09,0.418
2014-03-01-10,0.418
2014-03-01-11,0.418
2014-03-01-12,0.418
2014-03-01-13,0.418
2014-03-01-14,0.418
2014-03-01-15,0.418
2014-03-01-16,0.418
2014-03-01-17,0.418
2014-03-01-18,0.418
2014-03-01-19,0.418
2014-03-01-20,0.418
2014-03-01-21,0.418
2014-03-01-22,0.418
2014-03-01-23,0.418
2014-04-01-00,0.318
2014-04-01-01,0.318
2014-04-01-02,0.318
2014-04-01-03,0.318
2014-04-01-04,0.318
2014-04-01-05,0.318
2014-04-01-06,0.318
2014-04-01-07,0.308
2014-04-01-08,0.308
2014-04-01-09,0.308
2014-04-01-10,0.298
2014-04-01-11,0.298
2014-04-01-12,0.298
2014-04-01-13,0.298
2014-04-01-14,0.298
2014-04-01-15,0.298
2014-04-01-16,0.298
2014-04-01-17,0.298
2014-04-01-18,0.298
2014-04-01-19,0.298
2014-04-01-20,0.298
2014-04-01-21,0.288
2014-04-01-22,0.288
2014-04-01-23,0.288
2014-05-01-00,0.358
2014-05-01-01,0.358
2014-05-01-02,0.358
2014-05-01-03,0.358
2014-05-01-04,0.358
2014-05-01-05,0.358
2014-05-01-06,0.358
2014-05-01-07,0.358
2014-05-01-08,0.358
2014-05-01-09,0.358
2014-05-01-10,0.348
2014-05-01-11,0.348
2014-05-01-12,0.348
2014-05-01-13,0.348
2014-05-01-14,0.348
2014-05-01-15,0.348
2014-05-01-16,0.348
2014-05-01-17,0.348
2014-05-01-18,0.348
2014-05-01-19,0.348
2014-05-01-20,0.348
2014-05-01-21,0.348
2014-05-01-22,0.348
2014-05-01-23,0.348
2014-06-01-00,0.318
2014-06-01-01,0.318
2014-06-01-02,0.318
2014-06-01-03,0.338
2014-06-01-04,0.358
2014-06-01-05,0.358
2014-06-01-06,0.358
2014-06-01-07,0.358
2014-06-01-08,0.358
2014-06-01-09,0.358
2014-06-01-10,0.358
2014-06-01-11,0.348
2014-06-01-12,0.348
2014-06-01-13,0.348
2014-06-01-14,0.338
2014-06-01-15,0.338
2014-06-01-16,0.338
2014-06-01-17,0.338
2014-06-01-18,0.328
2014-06-01-19,0.338
2014-06-01-20,0.338
2014-06-01-21,0.338
2014-06-01-22,0.338
2014-06-01-23,0.328
2014-07-01-00,1.598
2014-07-01-01,1.598
2014-07-01-02,1.608
2014-07-01-03,1.618
2014-07-01-04,1.618
2014-07-01-05,1.618
2014-07-01-06,1.618
2014-07-01-07,1.628
2014-07-01-08,1.628
2014-07-01-09,1.628
2014-07-01-10,1.628
2014-07-01-11,1.628
2014-07-01-12,1.628
2014-07-01-13,1.628
2014-07-01-14,1.628
2014-07-01-15,1.628
2014-07-01-16,1.628
2014-07-01-17,1.628
2014-07-01-18,1.628
2014-07-01-19,1.618
2014-07-01-20,1.618
2014-07-01-21,1.618
2014-07-01-22,1.608
2014-07-01-23,1.608
2014-08-01-00,1.028
2014-08-01-01,1.028
2014-08-01-02,1.028
2014-08-01-03,1.028
2014-08-01-04,1.028
2014-08-01-05,1.028
2014-08-01-06,1.018
2014-08-01-07,1.018
2014-08-01-08,1.018
2014-08-01-09,1.018
2014-08-01-10,1.008
2014-08-01-11,1.008
2014-08-01-12,1.008
2014-08-01-13,1.008
2014-08-01-14,1.008
2014-08-01-15,1.008
2014-08-01-16,1.008
2014-08-01-17,1.008
2014-08-01-18,1.008
2014-08-01-19,0.988
2014-08-01-20,0.988
2014-08-01-21,0.988
2014-08-01-22,0.988
2014-08-01-23,0.988
2014-09-01-00,0.628
2014-09-01-01,0.628
2014-09-01-02,0.628
2014-09-01-03,0.628
2014-09-01-04,0.628
2014-09-01-05,0.618
2014-09-01-06,0.618
2014-09-01-07,0.618
2014-09-01-08,0.618
2014-09-01-09,0.618
2014-09-01-10,0.618
2014-09-01-11,0.608
2014-09-01-12,0.608
2014-09-01-13,0.608
2014-09-01-14,0.608
2014-09-01-15,0.608
2014-09-01-16,0.608
2014-09-01-17,0.608
2014-09-01-18,0.608
2014-09-01-19,0.608
2014-09-01-20,0.608
2014-09-01-21,0.608
2014-09-01-22,0.608
2014-09-01-23,0.608
2014-10-01-00,1.578
2014-10-01-01,1.568
2014-10-01-02,1.568
2014-10-01-03,1.568
2014-10-01-04,1.558
2014-10-01-05,1.558
2014-10-01-06,1.558
2014-10-01-07,1.548
2014-10-01-08,1.548
2014-10-01-09,1.528
2014-10-01-10,1.528
2014-10-01-11,1.528
2014-10-01-12,1.518
2014-10-01-13,1.518
2014-10-01-14,1.518
2014-10-01-15,1.518
2014-10-01-16,1.528
2014-10-01-17,1.528
2014-10-01-18,1.528
2014-10-01-19,1.538
2014-10-01-20,1.518
2014-10-01-21,1.508
2014-10-01-22,1.488
2014-10-01-23,1.478
2014-11-01-00,0.748
2014-11-01-01,0.748
2014-11-01-02,0.748
2014-11-01-03,0.748
2014-11-01-04,0.748
2014-11-01-05,0.748
2014-11-01-06,0.748
2014-11-01-07,0.738
2014-11-01-08,0.738
2014-11-01-09,0.738
2014-11-01-10,0.738
2014-11-01-11,0.738
2014-11-01-12,0.728
2014-11-01-13,0.728
2014-11-01-14,0.728
2014-11-01-15,0.728
2014-11-01-16,0.728
2014-11-01-17,0.728
2014-11-01-18,0.728
2014-11-01-19,0.728
2014-11-01-20,0.718
2014-11-01-21,0.718
2014-11-01-22,0.718
2014-11-01-23,0.718
2014-12-01-00,0.638
2014-12-01-01,0.628
2014-12-01-02,0.628
2014-12-01-03,0.638
2014-12-01-04,0.628
2014-12-01-05,0.628
2014-12-01-06,0.628
2014-12-01-07,0.628
2014-12-01-08,0.628
2014-12-01-09,0.628
2014-12-01-10,0.628
2014-12-01-11,0.628
2014-12-01-12,0.598
2014-12-01-13,0.598
2014-12-01-14,0.598
2014-12-01-15,0.598
2014-12-01-16,0.598
2014-12-01-17,0.598
2014-12-01-18,0.598
2014-12-01-19,0.598
2014-12-01-20,0.598
2014-12-01-21,0.598
2014-12-01-22,0.598
2014-12-01-23,0.598
2015-01-01-00,0.448
2015-01-01-01,0.448
2015-01-01-02,0.448
2015-01-01-03,0.448
2015-01-01-04,0.448
2015-01-01-05,0.448
2015-01-01-06,0.448
2015-01-01-07,0.448
2015-01-01-08,0.448
2015-01-01-09,0.448
2015-01-01-10,0.448
2015-01-01-11,0.448
2015-01-01-12,0.448
2015-01-01-13,0.448
2015-01-01-14,0.448
2015-01-01-15,0.448
2015-01-01-16,0.438
2015-01-01-17,0.438
2015-01-01-18,0.438
2015-01-01-19,0.438
2015-01-01-20,0.438
2015-01-01-21,0.438
2015-01-01-22,0.438
2015-01-01-23,0.438
2015-02-01-00,0.378
2015-02-01-01,0.378
2015-02-01-02,0.378
2015-02-01-03,0.378
2015-02-01-04,0.378
2015-02-01-05,0.378
2015-02-01-06,0.378
2015-02-01-07,0.378
2015-02-01-08,0.378
2015-02-01-09,0.378
2015-02-01-10,0.368
2015-02-01-11,0.368
2015-02-01-12,0.368
2015-02-01-13,0.368
2015-02-01-14,0.368
2015-02-01-15,0.368
2015-02-01-16,0.368
2015-02-01-17,0.368
2015-02-01-18,0.368
2015-02-01-19,0.368
2015-02-01-20,0.368
2015-02-01-21,0.368
2015-02-01-22,0.368
2015-02-01-23,0.368
2015-03-01-00,2.398
2015-03-01-01,2.408
2015-03-01-02,2.408
